Word,Count
freight.,6
UNSATISFATORY,6
manoeuvre.,6
Clsassificaion,6
"procured,",6
(INTERNATIONAL,6
(IDLH),6
CRACKING.,6
27.05.2020,6
(OVER,6
W.L.),6
(CRACKED,6
"same),",6
BENT),6
"ready,",6
28.06.2023.,6
CONSEQUENCE,6
COLLISION,6
BARGE,6
"install,",6
freight,6
Referring,6
Cell.,6
processing.,6
DGS.,6
6.Engineering,6
boat),6
arrangemnet,6
phrase,6
1200lt,6
possess,6
CATEGORIES,6
1.Marine,6
(Actual,6
038.,6
MIDLAND,6
9598567,6
RESPECTIVELY,6
applies;',6
".7,.15,.17",6
1724678,6
.18,6
JiBe.,6
SMS/SHEQ-2.2,6
Visitor's,6
D5YK5,6
Parties,6
Team2,6
"fleets,",6
Qualifications,6
Sector,6
Signing,6
consolidate,6
"entirely,",6
upload.,6
(P,6
governments,6
Hindi,6
exchanger(beneath,6
".5,",6
".4,",6
Boryeong,6
(fwd),6
DERUSTED,6
SATISFACTORY,6
GREASE,6
restart,6
FAIRLEADS,6
Bilgewater,6
1724693,6
Defrost,6
(Defrosting,6
Mins.,6
"20.1,",6
Hrs.),6
Laval,6
ton,6
Alfa,6
BWS,6
"GRB,",6
VT-V-539,6
Bhavan,6
".2,",6
"Later,",6
Mumbai-,6
(OMD),6
Building.,6
subsections,6
Nau,6
"GOI,",6
FITNESS,6
VT-V-538,6
1723304,6
OMD.,6
48,6
9.4,6
27.06.2023,6
"doors,etc.",6
"(1-9),",6
1774661,6
logistics,6
net:,6
diaper,6
Copper,6
impair,6
strong.,6
marking:,6
Rounds,6
W/H,6
Cautions,6
shattered,6
starboard-side,6
welding.,6
"inspecting,",6
CO&,6
(produced,6
bollard).,6
"wing,",6
manufacturer).,6
1765555,6
ladders',6
slack.,6
1.2.23,6
Net.,6
Deliver,6
(fwd/aft),6
"laundry,",6
tiger,6
aesthetics.,6
belts.,6
C/Eng,6
04-Nov-2023,6
MLOAD,6
19.5,6
meticulous,6
1818421,6
coating.,6
TORNED.,6
epoxy,6
Ladungsrückstände,6
INOPERATIVE.,6
bis,6
1768051,6
Unterschrift,6
HOISTING,6
YANGTZE,6
HMC-BPM-010,6
(Entries,6
Plan;,6
7.3),6
1765504,6
FAMILIARIZARION,6
pressurised,6
INCREASED,6
stowage.,6
certificates/documents,6
30.08.2024,6
(expired),6
1719241,6
(Company,6
Huadong,6
"start,",6
"inclination,",6
sited,6
1974,6
Photographs,6
II-1/3-9,6
embarkation/disembarkation,6
11.06.2024,6
1821057,6
engine:,6
decimal,6
GRT.,6
Adherence,6
ceased,6
"S/S,",6
6220,6
"scanner,",6
fid,6
1719098,6
continual,6
1819069,6
inspection/checking,6
ventilating,6
Others.,6
withstand,6
03.01.2024,6
08.06.2023,6
integrated,6
pails,6
"patrols,",6
1818569,6
Portocel,6
1775304,6
"Supt.,",6
HGCG,6
1818812,6
DSMS,6
1777176,6
permit(s),6
HR+T,6
Connect,6
1818844,6
1719462,6
(Heat,6
Cloth),6
13.06.2023,6
Manifold.,6
1719431,6
1766048,6
powerpack,6
03/06/2024,6
Procedures(SMS,6
binders,6
DSB,6
Professional,6
hooks',6
reconnecting,6
re-occur.,6
securing/lashing,6
(1W),6
triangle,6
blades.,6
02),6
recovers,6
Abfälle,6
1716693,6
Wood,6
slewed,6
weight(gravity).,6
lowers,6
Davit.,6
1777597,6
Menge,6
"Arm,",6
hours/,6
"DRM-EHW020,",6
"DRM-HRD020,",6
co.ltd.,6
"pipeline,",6
thanked,6
fiber,6
Telephonic,6
"completed""",6
Renews,6
Self-induced,6
traction,6
spills.,6
Switch),6
(Pressure,6
Airflow,6
1765080,6
24-june-2023.,6
1.Informed,6
up/sent,6
hours),6
preventative,6
"""Position""",6
record;,6
06108,6
(Steering,6
1777737,6
simultaneously.,6
(additional,6
Observe,6
un,6
7B,6
M007A,6
wipers.,6
Ignore,6
microphone/loudspeaker,6
recovery.,6
"Coquimbo,",6
1821792,6
1768211,6
HSEQA,6
"met,",6
FINISHED,6
Natural,6
DOSING,6
2.Requisition,6
sectors.,6
skylights,6
EDGE,6
KNIFE,6
paragraphs,6
MAINT-02<,6
Angabe,6
observations/deficiencies,6
hot/cold,6
1768124,6
12.12.1),6
1821487,6
enrolled,6
4/E;,6
1765483,6
10.0).,6
Yokkaichi,6
1821852,6
Maeda,6
2006),6
1777593,6
demonstration.,6
Dardanelles,6
ANAMA,6
2.Officer,6
rectified/replaced,6
(m3),6
"clamp,",6
1256:2006,6
allied,6
1777498,6
4.Circulate,6
Takuma,6
-WAY,6
(specify),6
Sonstige,6
documents/material,6
(msds)/at,6
(ECA),6
entsprechende,6
volumes,6
11/06/24,6
scanning,6
concentrates,6
'U,6
"inspection/maintenance,",6
clam',6
neutralized,6
P22,6
re-occurrences,6
ZFNC_04.24.,6
Opposite,6
'rubber',6
fleet-wise,6
P21,6
F-224.,6
Panels,6
Utilize,6
06.06.2024,6
Lifeboat's,6
1820413,6
IV11,6
Name:,6
27.11.2023.,6
completed:,6
"accident,",6
(CIRIV2020-17),6
Guinea,6
(24/02/2024,6
09/03/2024),6
"(first,",6
coupling.,6
"uptake),",6
exchange).,6
"waste,",6
14804.,6
TMS,6
Working.,6
TIGHTENING,6
D/G's,6
08/06/2023,6
Conditioner,6
1718605,6
block.,6
appearances,6
headsets,6
headset.,6
SLIGHT,6
1718544,6
1767118,6
Contentiously,6
"agreed,",6
Released,6
facilities-Not,6
(every,6
GLAND,6
"sample,",6
QP07,6
"outlet,",6
visibly,6
"exchange).However,",6
afterward,6
gunnel,6
ARRESTED.,6
'starboard',6
Haiphong,6
instantly,6
its',6
charterers,6
Manoeuvring,6
1766543,6
licenses,6
countermeasures,6
1776448,6
"arrestors,",6
1767072,6
6.1.12.,6
"""Monthly",6
Note.,6
(Work,6
permit),6
(Part,6
NOTE,6
SMC/ISSC/MLC,6
"Appliances""",6
no's,6
checklist).,6
Arrestor,6
render,6
(ALL,6
manoeuvre,6
Nguyan,6
launching/lowering,6
wrong),6
discharge)).,6
"bert,",6
'Corn'.,6
1820322,6
Inchon,6
at:,6
forementioned,6
1766424,6
1718028,6
climbing,6
"Conakry,",6
11.Aug.2023,6
IH07,6
Conakry,6
Bypass,6
Visitor,6
Process,6
viscosity,6
dirty/muddy,6
BWTS.),6
badges,6
ZFNC_03.24.,6
3monthly,6
Xhan,6
"INOPERATIVE,",6
(A/C),6
unscrewed.,6
07.06.2024,6
apprised,6
Constant,6
IM09,6
"Sul,",6
(Monthly).,6
impeding,6
Open-Shut,6
"Overall,",6
vents.,6
O.W.S,6
04.06.2024.,6
marks/deck,6
05.06.2024,6
CONDITIONS/,6
1819495,6
"away,",6
03.06.24.,6
FADED,6
Focus,6
'Others',6
energy.,6
1819581,6
handmade,6
risen,6
IH16,6
Proportion,6
IV03,6
purged,6
6.6.9,6
SPLENDOR,6
13-12-2023,6
1819116,6
ERASED,6
Self-checking,6
"corner,",6
June',6
BOW.,6
mid-ship,6
FACILITY.,6
unacceptable.,6
"checklist"",",6
SMI-S-H15,6
anchoring.,6
-12.12.,6
Foreword,6
05.06.24,6
1717097,6
1776864,6
unidentified.,6
"timeframe,",6
1776862,6
1819336,6
Open-,6
formats,6
Scope,6
obsolescence,6
Hobart.,6
cells,6
"""Rest",6
ROOM.,6
verification/monitoring,6
2-minute,6
SWITCHES,6
27/06/23.,6
LIST-UP,6
tool/equipment.,6
high.,6
(DEMT),6
1819886,6
value),6
S006,6
Free-up,6
Intermediate/Docking,6
agreement),6
Limitation,6
(ppm,6
widened.,6
2sets,6
shearing,6
1820619,6
LEAKAGES.,6
BODY,6
PP,6
'Recent,6
Vol.16',6
guard.,6
1821028,6
NGL,6
1820937,6
MSW,6
PENETRATION,6
Introduce,6
archived,6
HIGHLANDER,6
"Practice,",6
RV02,6
signing-on,6
precise,6
1775439,6
(MSCAT-12.12.1),6
COM,6
ropes/,6
INBOUND,6
RV1,6
'Work,6
(SI090101),6
manually.,6
(SI100201),6
crew:,6
"hours""",6
25.1.12,6
Fon,6
reports/forms,6
"windows/doors,etc.",6
antifreeze,6
STBD),6
receptacle.,6
1769802,6
Non-watch,6
weighing,6
1715983,6
1769576,6
1721432,6
DENTED,6
pilot's,6
windows/,6
Los,6
Angeles,6
c/o.,6
30.2021,6
Department's,6
curved,6
re-visiting,6
Malfunctioning/,6
gears.,6
LAGGING,6
life-jacket,6
"06th,",6
Tightness,6
lone,6
fists,6
(soft,6
Doors.,6
metrics,6
material),6
changeovers,6
1778378,6
deputy,6
certificates;,6
Deformation.,6
Tight,6
Been,6
Problem.,6
Maintenence,6
EXPIRY,6
MSCAT-17.17.1.,6
RESQUE,6
re-educated,6
knob,6
19.05.2024,6
faces,6
icing,6
1815105,6
hundred,6
6.6.8,6
Engineroom,6
injuries),6
121.9,6
Vapor,6
shafts,6
sustain,6
life-threatening,6
"FITTING,",6
1720949,6
FREEZER,6
blanking,6
"uncontrolled,",6
1720931,6
"If,",6
LISTED,6
anti-freeze,6
incorporating,6
#1S,6
lay-out.,6
SMI-S-C05,6
D-ring,6
Ullage,6
1716260,6
1816051,6
belong,6
99/00,6
CATEGORY,6
Throwing,6
Hardware,6
HAMMER,6
Requirements),6
16-Rectify,6
bases.,6
coordination.,6
Rijeka,6
shorebased,6
TianJin,6
1815406,6
04.07.2023,6
Luka,6
Putty,6
1815509,6
"Jun.08,2023.",6
SeaQuest,6
1)Ship's,6
"windows,etc",6
2)Organize,6
1815551,6
dept',6
1715988,6
lighting',6
"temperatures,",6
'low,6
entrapped,6
'air,6
1822521,6
inerting,6
DISTRIBUTION.,6
PRECAUTIONARY,6
reassembled,6
judgement,6
(wear/corrosion),6
cond.,6
ACCUMULATOR,6
exercise/education,6
assistance/training,6
centralized,6
"covering,",6
Airconditioner,6
workmanship,6
A.C.,6
bulged,6
"responsive,",6
Garbage.,6
bulging,6
(16,6
1824371,6
roll-over,6
1772210,6
FCL-2022-26,6
idea,6
Standard),6
01322,6
open/close.,6
1770271,6
1822886,6
vsl's,6
Elec,6
"Booklet,",6
airconditioner.,6
Human->Crew->,6
1713887,6
television,6
phase,6
Equipments),6
Flap,6
Fans,6
",there",6
technic,6
1778560,6
Fire-Safety,6
mat.,6
plan/On,6
ISPS/Ship,6
covering.,6
1814287,6
1824451,6
Jumbinig,6
Repair/Service,6
electrician/engineers,6
(Refer,6
analysis),6
Occurrence.,6
Human->Crew->Procedures->,6
"Equipments"")",6
airconditioning,6
detached.,6
damage/,6
1778480,6
Gantry,6
"22/11/2023,",6
(unintentional),6
'A,6
09211,6
(electronically,6
stoppers.,6
signed),6
Romanian,6
"member,",6
VS-23,6
01107,6
condoned,6
saveall,6
rcvd,6
1822754,6
packet,6
16:Inadequate,6
Production,6
MSI/TSI,6
"serve,",6
gaskets/seals,6
puncture,6
"clearly,",6
"high-quality,",6
escalate.,6
tacitly,6
boiler.,6
rounded,6
Immobilization,6
number).,6
1772395,6
1772802,6
"screenshot,",6
challenge.,6
harmonized,6
Mumbai.,6
"Control,",6
centrifugal,6
Operation',6
stoppage,6
'Notice,6
shore-connection,6
1778484,6
31/07/2023,6
fire),6
08.02.2024,6
1822782,6
pyrotechnics.,6
"Drawings,",6
LOC-240507.,6
Hatchway,6
"""SOM-1002-01",6
1722093,6
H01,6
DISport,6
"payments,",6
"management"",",6
product.,6
"(D020,",6
AMOS,6
entangled,6
performs,6
unrealistic.,6
4.50×1.72×0.75M,6
unsatisfied,6
(company,6
code:,6
REALISTIC,6
ER),6
6P,6
(foam,6
sawdust,6
SMS),6
1765056,6
FITTED.,6
AFS,6
e.K.,6
"formate,",6
«Instruction,6
1765064,6
"management»,",6
"mats,",6
D038),6
F-308.,6
practiced,6
tool/equipment/machinery/device,6
Rivières,6
shortage.,6
un-signed,6
Certificate's,6
1817154,6
MISUNDERSTANDING,6
(CHF.OFF.),6
"ratings,",6
BOOKLETS.,6
1764957,6
projector,6
bursted,6
1817294,6
Inspection/Monitoring,6
O-ring.,6
berthing;,6
recetnly,6
BDP-5.3,6
"Compass,",6
1817257,6
"3-01,",6
gap.,6
HOUSE,6
(52,6
1768850,6
conductive,6
"smoothly,",6
Tempowerkring,6
1822063,6
MISLE,6
1719863,6
considerations,6
them).,6
Activity,6
"paid,",6
"54,060",6
pre-briefing.,6
Cleanness,6
ttl,6
7912158.,6
detention.),6
O-16,6
confidentially,6
Applicability,6
"Shutdown,",6
(Office,6
O-05,6
"containment,",6
27.05.2023),6
D-25,6
namely:,6
right):,6
"charged,",6
consequence,6
cStorage,6
thawing,6
Sample,6
"included,",6
procedure],6
"3,Reg",6
knowledge],6
"Accommodations,Recreation",6
TEC-60-2.,6
SHEQ-2.9,6
AGED,6
Meal,6
Manager),6
1719964,6
1777769,6
1817910,6
E-mail.,6
"separate,",6
on/off,6
fire-resistant,6
keeper.,6
Establishing,6
21079,6
freezing.,6
"barrier,",6
+28℃,6
helping,6
"aging,",6
Electrolysis,6
2027.01,6
"permission,",6
turnings,6
strengths,6
"current,",6
"routinely,",6
Logbook),6
whist,6
warehouse.,6
triggering,6
"flares,",6
"Appliances,",6
Master/P.I.C.,6
training/briefing,6
1777952,6
bythe,6
"timely,",6
4.Review,6
AEs,6
kinking,6
Hrs,6
officer',6
Investigating,6
1-1:,6
Plan-Deck,6
heaved-,6
1816592,6
17.01.2023,6
rig,6
"ago,4",6
(38,6
2024.0,6
1764406,6
Viet,6
Tomatoes,6
preservation.,6
Nam,6
regrading,6
BITTER,6
ago!),6
1773793,6
20010,6
T240101,6
1716336,6
(6.1),6
"thereof,",6
!,6
202111,6
Master',6
2527,6
"drawings,",6
LEADS,6
1822405,6
HUAHAI,6
logistic,6
SMP-9.13,6
vts,6
1720578,6
&LSA,6
Supplementary,6
/superintendents,6
"""Rapid",6
"Alert""",6
Seek,6
Reg.2,6
026.,6
wharf,6
"Nov,",6
Attach,6
closed-out,6
1816825,6
O-20240524/003,6
participating.,6
Xi-1,6
Firefighter,6
audibility,6
Headphone,6
1764815,6
audibility.,6
uptakes,6
D-2).,6
HEADPHONE,6
ADD,6
PHONE,6
blowdown,6
Line-ICLL,6
Slipped,6
Units,6
charterer's,6
5-Nov-22,6
Iran,6
(99),6
PSCO',6
"rotating,",6
embarked.,6
1764729,6
producing,6
iran,6
"(C/O),",6
rigorously.,6
/B/I/II/Reg.10,6
PMS-FFE,6
AROUND),6
TWISTED,6
App.1.,6
(CHAIN,6
Ch.01.,6
ANCHORING,6
SMP-9.17A,6
1720856,6
"ZHUHAI,",6
py,6
extended/,6
1792521,6
inspite,6
WASTED,6
rescues.,6
1741501,6
SS-C02-13,6
1754191,6
enhances,6
Arrangement.,6
slot,6
1798301,6
Minutes.,6
Z001,6
abovementioned,6
(POEN),6
"seafarers.""",6
1798099,6
1788687,6
"""17/10"",",6
HMC-VMM-001,6
30.09.2023,6
prior.,6
1741156,6
par.12,6
(cleaning,6
housekeeping),6
par.12.,6
Called,6
Audits.,6
1798318,6
Musaphir,6
Printer,6
Re-tighten,6
Chauhan,6
briefed/instructed,6
ILO):,6
JUNIOR,6
Equipment/Machinery/Device.,6
Tool/Equipment/Machinery/Device.,6
discretion,6
stakeholders.,6
"him,",6
(through,6
training/Not,6
Two-,6
"""09.",6
"""08.",6
1797919,6
76-4,6
1754066,6
previously.,6
reconnect,6
system:,6
Intertanko,6
temp,6
Authorities.,6
Customers/Stakeholders',6
Augusta,6
method/intervals.,6
'off-scan',6
nature/extend,6
"marine,",6
"decision,",6
concurred,6
Dry-docking,6
"immobilisation,",6
1754096,6
Lucinda,6
instruction).,6
OBT,6
"Sleeping,",6
1797941,6
fairway,6
determination,6
tested;,6
1755161,6
1740759,6
dB,6
Rectifications,6
(According,6
konserwacji,6
kompleksowej,6
"prawidłowej,",6
przez,6
brak,6
"Zaniedbanie,",6
complex,6
1798587,6
CONFIRM,6
FEW,6
statku,6
załogę.,6
1798511,6
self-reported,6
bag.,6
subparagraph,6
07123,6
"hoses,",6
remont,6
na,6
overheat,6
jest,6
Szczecin.,6
blink,6
sometimes.,6
1755178,6
podczas,6
i,6
numeric,6
'minus',6
speakers/ringtone,6
NCM,6
'at-sea,6
Kit.,6
1754488,6
Flooding,6
"17/03/2024,",6
self-examination,6
"drain,",6
capability',6
1590,6
Week,6
comm,6
conspicious,6
(calling,6
bell),6
DCDIS.,6
"packings,",6
NK),6
(allocated,6
procedure/instructions.,6
Tanks).,6
(holding,6
dangerously,6
"Zones"")",6
"""No",6
resque,6
1754597,6
IV),6
1740875,6
",not",6
engaged.,6
"Routines,",6
Officers/Crew,6
Waterproof,6
"regard,",6
1801453,6
1788715,6
08.10.2023,6
Inaccuracies,6
emergencies.,6
"shipper,",6
acknowledge.,6
"blasting,",6
(water,6
deck-partially,6
1753114,6
"responsibilities,",6
"""degree",6
1797170,6
malfunctions.,6
DISCUSSED.,6
up/Close,6
Potentially,6
stemming,6
sequence/quantity,6
METHODS,6
30S,6
SHIPS.,6
time),6
(Closure,6
1753177,6
short-circuit,6
DETECTING,6
alarming,6
"goals,",6
(C,6
categories.,6
Disconnect,6
equipment/loading,6
1797235,6
1789737,6
non-Conformity,6
cloud,6
REG,6
"vegetable,",6
"DAMAGED,",6
1752757,6
21/02/2024,6
Seamen,6
1744218,6
S-P-11.10.03,6
beforehand.,6
"discuss,",6
analogue,6
SS-C04-06,6
Explosion,6
"analyze,",6
«SS-C03-24,6
TOP4's,6
III-05,6
terminal's,6
flakes,6
ought,6
arrival/sailing,6
«Preparations,6
1744213,6
17-To,6
circumstance.,6
valves/devices,6
least.,6
PARTIII-05,6
quick-,6
"Dirt,",6
choked.,6
valves/devices.,6
1797080,6
45S).,6
dry-dock.,6
actuators,6
prevention',6
formalities.,6
capacities.,6
nine,6
"glass,",6
i.w.o,6
017,6
preventing.,6
operate),6
KSI100210,6
No.2324,6
tissue,6
Crew-06,6
"""A",6
helpful,6
plugging,6
PSU.,6
grab,6
4.3.6,6
substitution.,6
Poster/Notices,6
posters/,6
1742027,6
1788917,6
closers,6
dielectrical,6
1742088,6
circulating,6
readjusted,6
"Light,",6
1788921,6
overlap,6
21.,6
oils.,6
03106,6
"Dongguan,",6
1753178,6
1797518,6
JAPP,6
leverage,6
SAMBHAR,6
evidence:,6
exert,6
anniversary,6
Its,6
SOLELY,6
FUMIGATION.,6
MATTERS,6
"APPLICABLE,",6
"HOWEVER,",6
1300,6
"closing,",6
"Shanghai,",6
Human->Crew->Job,6
Oven/furnace,6
supervision->Supervision,6
work->,6
suggesting,6
III.3.10.1,6
III.3.1.3,6
1744007,6
1744049,6
EW,6
1744088,6
Radars,6
"caped,",6
-TO,6
FIREHOSE,6
Push,6
1788516,6
1798646,6
WK3,6
(2.5,6
V-Daily,6
"re-tightened,",6
VOPS,6
corrected/,6
(FCV),6
training/meeting,6
particulars.,6
1800670,6
Q2/2024.,6
identified/reported,6
15.00,6
"tracing,",6
"pipework,",6
50.00,6
28-03-2024),6
Conductivity:,6
Pressure:,6
Measurements,6
sanitary.,6
palletized.,6
"fumigation),",6
fixing(for,6
"revisions,",6
3.6.3,6
3.6.2,6
-Replaced,6
Concentrations,6
users,6
1739578,6
"fumigation""",6
in-transit,6
Task,6
"Fumigation,",6
06/10/2023),6
(changing,6
44192,6
kgs).,6
corresponded,6
revisions,6
Active,6
1755995,6
M.V,6
buoy.,6
20.MAR.2024,6
"ITC"".",6
(Weighing,6
Cracked.,6
Manual',6
MEPC.1/Circ.873,6
governmental,6
authorities),6
2/8/2024,6
Similarly,6
16.00,6
details/,6
Barbados,6
ex-flag,6
Hom,6
44513,6
GT.,6
"particulars,",6
Unified,6
documented.,6
ITC.,6
Liberia.,6
-Chapter,6
marking/highlighting,6
series),6
conversion.,6
Pump/Valve,6
1801015,6
efficient.,6
Breakers,6
PRESSUREGUAGE,6
override,6
SMO-702-1.2,6
Deformed,6
part.in,6
AC440V,6
"breaker,",6
INCORRECTLY,6
hr.,6
'HMC-VMM-002,6
"walkway,",6
properties.,6
walkway.,6
0950,6
1787316,6
2006>,6
failure).,6
quarantined.,6
appartus,6
rockets).,6
(without,6
hatchcover,6
'NATIONAL,6
duty-,6
RESPONSE'.,6
«MLC,6
1787227,6
repairs:,6
bilges.,6
habits,6
"seawater,",6
Override,6
deficiencies',6
WBTS,6
Engaged,6
Emer'cy,6
Modbus,6
Stairway,6
sideswipe,6
realizes,6
1739453,6
Tauranga,6
Space/,6
0730hr,6
Wind,6
breakers.,6
Sill,6
gaskets/packing,6
operated/controlled,6
identified/addressed,6
Bulkhead,6
0906hrs,6
Disposal,6
0930hr,6
BWTS:,6
agents.,6
S/O,6
seeing,6
Recordkeeping,6
"rigged,",6
1050hr,6
0950hr,6
GMDSS/RADIO,6
1000hrs,6
24-02-2024,6
CHECKS/TEST,6
7TH,6
23',6
(2M*2M),6
UPS,6
5.00,6
COMOD,6
hang,6
"success,",6
formalities,6
accelerate,6
4.14,6
4.14.6,6
SMS/SMI-S-H04,6
cranking,6
relfected,6
1799258,6
redundancy,6
transportation.,6
1787907,6
onshore,6
INM_C,6
1787711,6
1799136,6
AREA.,6
powder.,6
1740059,6
LAW,6
RESTED,6
P&S,6
hinders,6
D/,6
Door.,6
04116,6
TREATED,6
drops.,6
JOINED,6
29.08.2023,6
Sec.,6
Khor,6
20mm,6
1799777,6
"module,",6
1788448,6
modified.,6
"ILO,",6
SS-B07,6
"STCW,",6
breach.,6
compliances.,6
18.02.2024,6
felt,6
introducing,6
"CCR,",6
(NC),6
elementary,6
Documented,6
"""Recovery",6
1788333,6
conn.,6
"STS,",6
disch.,6
1798824,6
SERIOUSLY.,6
ENTRANCE,6
primer,6
"Fakkan,",6
CALL'.,6
"4F(S),",6
1787983,6
Emerg.,6
'ON,6
90.,6
1788043,6
OPA,6
axial,6
covered/protected.,6
1800178,6
Flowrate:,6
MAJESTY,6
straight.,6
Re-fix,6
SOALR,6
"casing,",6
1755804,6
Awareness:,6
breaker.,6
POWER.,6
"overpainted,",6
"degraded,",6
1799866,6
construct,6
signages,6
"procedure"")",6
dressed,6
HYGIENE:,6
cucumbers,6
"Singapore,",6
ROs,6
60.00,6
1739770,6
Bended,6
EIAPPCs,6
Interval:,6
AC/DC,6
Maximum:,6
150.00,6
exposer,6
winds/weather,6
1755961,6
forcing,6
"anchored,",6
removed/replaced,6
Turning,6
12.00,6
-10.00,6
fr.34-55,6
SECURE,6
THAT'S,6
Hood,6
(Printed,6
:14:07,6
"longitudinals,",6
Flooded,6
Dilutid,6
1799786,6
Dilut,6
Seaw,6
1739936,6
(side,6
MASTER'S,6
cleaned/reinstalled,6
1755802,6
cracks.,6
1739863,6
justified,6
Temperature:,6
1799855,6
stable,6
provisional,6
CABIN.,6
8.00,6
fr.,6
Manual/Section,6
of).,6
stowed/secured.,6
non-mandatory,6
Plan>,6
E-nature,6
19-MAR-24,6
1750432,6
EXTRAORDINARY,6
REPORTS,6
HAND,6
3.Ensure,6
NON-CONFORMITY,6
TIGHTENED,6
inspection(SI100106),6
THREAD,6
crewmembers:,6
"SOUND,",6
appraisal.,6
1747849,6
"annually,",6
CHARGER,6
HISSING,6
PARTY,6
SUPDT,6
VISITED,6
diffusers,6
seniors.,6
2023/03).,6
1794765,6
"Tauranga,",6
in-charge.,6
Postpone,6
08/09/2023.,6
"PORT,",6
1750040,6
ENHANCED,6
ASSESS,6
"Maintenance"";",6
TRAIN,6
SESSION,6
SEN,6
1748053,6
"BOTTLE,",6
Master;,6
1794650,6
instances.,6
degraded.救生衣灯和口,6
"哨必须经过严格挑选,并系固",6
"于救生衣上,两者同时使用时",6
其各自的性能不能被降低。,6
impracticality,6
Lifejacket,6
配备了供轮机值班人员用的,6
PROVISIONS-,6
"救生衣,一般要求2件;救生衣附有哨子、灯及",6
反光带;存放位置粘贴,6
1794631,6
标志。,6
DETECTD,6
2.2.1.15,6
"HANDLING,",6
R7.2,6
KIT,6
TOWARDS,6
"tiles,",6
1748069,6
REFERENCE,6
TEW,6
"EEBD,",6
DRILLS.,6
2.2.1.14,6
lanyard.,6
每件救,6
生衣都必须备有由系索固定,6
MENTIONED,6
的口哨,6
;-,6
Sep',6
"18,Jan,2023",6
matches,6
gypsy,6
"screen,",6
Gypsies,6
1746529,6
WITNESSED,6
SUPT,6
"ventilation,",6
Range,6
re-opened,6
1791592,6
displaces,6
oxygen.,6
upgraded.,6
confined,6
"Equipment,",6
12.09,6
"apparatus,",6
forecastle),6
charterer.,6
handheld,6
"discharged,",6
cock).,6
comm.,6
1791302,6
bridge),6
SF-12,6
(Stb,6
operate/monitoring,6
system/equipment,6
navtex,6
1746527,6
"cabins,",6
suffocation,6
evacuation.,6
",but",6
machinery/equipment.,6
Inspection's,6
"""Communication",6
(15,6
"Procedures"",",6
SMP-10.3,6
mirror.,6
FANGCHENG.,6
1746611,6
4-1,6
Worked,6
Quick-closing,6
1747143,6
"Management"".to",6
"Procedures"".And",6
identify/eliminate,6
"4-1,",6
Kongsberg,6
1750082,6
ship-shore,6
56,6
wi-fi,6
required).,6
APPLICATION,6
compliance.(Reports,6
Canberra,6
"(03/1/24),",6
"""Unquote.",6
status/schedules,6
"otherwise,",6
placed;,6
1794955,6
efficacy,6
"主管三副每周检查个人救生用品,包括救生衣",6
"(包括哨子),船舶季度自查:",6
Normalisation:,6
day-to-day,6
"NC,",6
advancement,6
Recirculating,6
rev.3,6
14.02.2024.,6
contents.,6
1792874,6
annual.,6
Raft,6
wire-operated,6
adjustment/repair/maintenance.,6
interpretations,6
1748665,6
"reference,",6
Class/RO,6
1792938,6
8.2),6
"Lifeboat,",6
"No.6,",6
(such,6
"Statement,",6
NMA.,6
2-2017,6
Indicated,6
emerg,6
annual/intermediate,6
"holder,",6
sparking,6
03.03.2024,6
1748483,6
19/04/21,6
1792945,6
M-,6
"inquiries,",6
Removable,6
"Guide,",6
Tongue,6
FILED,6
EMAIL,6
"immediately,found",6
1749075,6
"(temperature,",6
"publications""",6
CONSOLIDATION,6
D-40A,6
optimize,6
Calling,6
points.,6
"appearance,",6
2E,6
UPDATES,6
22.09.2023,6
PRO-SMD-01,6
1x,6
Collaboration,6
"dust,",6
"pulley,",6
gaps.,6
(TM),6
tiny,6
stakeholders,6
Reg.3.1,6
CE's,6
-2017,6
based'.,6
Familiarity.,6
furnishing.,6
Quotation,6
seatbelts,6
CC/short-term,6
(sec,6
"boilers,",6
"stated,",6
"(Ghent,",6
acid.,6
[16.3.2],6
1749666,6
Belgium).,6
开航后航行中每班记录,6
"whistle),",6
VIZAG,6
"responsibility,加强公约体系学习,增强主管人员责任心。",6
SMS.enhance,6
1748167,6
spanner.,6
Designe,6
"SMS/MP06-02,",6
/O,6
vancouver,6
reaction,6
ship;,6
S-1.10,6
1710.,6
undergoes,6
1794623,6
revised.,6
Dpt.,6
gagged.,6
view.,6
Handling:,6
RP's,6
shipboard.,6
bolt/pop-up,6
Stopper,6
sever,6
"4.1.2.10,",6
clearify,6
-Revoke,6
#782882.,6
Account,6
"plug,",6
"coil,",6
-Follow,6
Synergie,6
"28/02/24,",6
-Checked,6
deps,6
bear,6
indicates:,6
recently.,6
'To,6
"concern,'",6
receiced,6
01.01.2024,6
4.1.2.11,6
revoke,6
SOI-10-20,6
TEC26,6
deffective,6
bent.,6
nessessary,6
(NIS).,6
-For,6
-Examined,6
"NMA,",6
autorised,6
2497711,6
-Issues,6
disepensation,6
"ltd,",6
over-flow,6
charging.,6
publications>,6
VALVES.,6
fumigants,6
23/02/24,6
"imposed,",6
ETR,6
lifeboat/,6
1796041,6
paragr.,6
unsatisfactory.,6
Makers.,6
fighter's,6
M-06.,6
Dpt,6
UNSATISFACTORY,6
UV-lamps,6
1790806,6
depends,6
Form-B,6
Allow,6
1796059,6
Certificate-Intermediate,6
-8,6
13.8,6
